year,month,day,dayOfWeek,airline,flightNumber,origin,destination,departureDelay,arrivalDelay,cancelled,diverted
2015,7,17,5,WN,WN8345,CLT,IAH,1.2,7.66,0,0
2015,1,12,1,NK,NK8346,MSP,DFW,1.56,0.21,0,0
2015,9,21,1,WN,WN8347,ORD,JFK,57.83,61.9,0,0
2015,1,17,6,AS,AS8348,DEN,ORD,21.93,34.22,0,0
2015,8,29,6,B6,B68349,SEA,BOS,13.47,21.06,0,0
2015,4,10,5,B6,B68350,IAH,SEA,59.62,53.15,0,0
2015,12,6,7,AA,AA8351,BOS,LAS,9.13,16.34,0,0
2015,6,2,2,DL,DL8352,BOS,ORD,1.54,-2.88,0,0
2015,10,5,1,AA,AA8353,MIA,MSP,5.68,8.7,0,0
2015,12,31,4,B6,B68354,BOS,JFK,10.85,12.37,0,0
2015,6,4,4,F9,F98355,BOS,DFW,6.82,10.87,0,0
2015,5,18,1,WN,WN8356,SEA,JFK,40.41,39.9,0,0
2015,3,22,7,F9,F98357,DFW,SFO,3.75,2.97,0,0
2015,1,25,7,WN,WN8358,DTW,LAS,51.11,53.7,0,0
2015,11,3,2,AS,AS8359,DTW,LAS,12.21,4.9,0,0
2015,9,8,2,AS,AS8360,MSP,IAH,-11.0,-5.6,0,0
2015,4,17,5,DL,DL8361,BOS,DEN,49.24,44.6,0,0
2015,12,4,5,WN,WN8362,MIA,ORD,7.95,11.01,0,1
2015,11,5,4,AA,AA8363,DFW,BOS,60.5,66.62,0,0
2015,6,3,3,AS,AS8364,ORD,DTW,8.86,23.4,0,0
2015,12,24,4,F9,F98365,JFK,CLT,10.78,6.71,0,0
2015,9,29,2,WN,WN8366,CLT,LAX,2.71,10.65,0,0
2015,2,23,1,AA,AA8367,PHX,MSP,39.5,41.62,0,0
2015,7,25,6,NK,NK8368,MIA,IAH,12.76,25.69,0,0
2015,6,27,6,AS,AS8369,JFK,ATL,0.0,0.0,1,0
2015,9,5,6,WN,WN8370,JFK,DTW,41.86,37.7,0,0
2015,12,25,5,AA,AA8371,ATL,DFW,12.53,5.4,0,0
2015,7,7,2,AS,AS8372,ATL,IAH,43.05,54.56,0,0
2015,2,10,2,WN,WN8373,CLT,JFK,-0.41,-0.3,0,0
2015,6,13,6,AA,AA8374,MSP,CLT,8.22,10.82,0,0
2015,1,30,5,DL,DL8375,SFO,MSP,3.25,8.58,0,0
2015,3,13,5,F9,F98376,MIA,LAS,-12.09,-15.98,0,0
2015,1,1,4,DL,DL8377,SFO,SEA,8.38,7.24,0,0
2015,1,18,7,AS,AS8378,DFW,MIA,16.54,16.8,0,0
2015,8,22,6,F9,F98379,ATL,JFK,40.14,42.0,0,0
2015,7,5,7,WN,WN8380,MIA,ORD,7.37,12.67,0,0
2015,4,19,7,NK,NK8381,MSP,SEA,-2.21,0.9,0,0
2015,10,29,4,AA,AA8382,CLT,SEA,12.35,18.98,0,0
2015,1,5,1,NK,NK8383,SFO,LAS,1.73,5.76,0,0
2015,4,12,7,AA,AA8384,ATL,MIA,1.05,11.08,0,0
2015,10,22,4,WN,WN8385,SEA,MSP,0.0,0.0,1,0
2015,3,27,5,B6,B68386,LAX,SFO,-1.27,12.22,0,0
2015,12,10,4,B6,B68387,ATL,LAX,30.68,20.95,0,0
2015,5,12,2,WN,WN8388,PHX,DFW,65.32,67.91,0,0
2015,7,6,1,UA,UA8389,DEN,DFW,18.51,27.66,0,0
2015,7,5,7,WN,WN8390,SFO,DFW,-3.82,-8.57,0,0
2015,11,22,7,NK,NK8391,DEN,SFO,-7.67,-14.25,0,0
2015,1,18,7,AS,AS8392,DEN,SEA,8.24,9.55,0,0
2015,4,3,5,DL,DL8393,MSP,BOS,9.28,18.37,0,0
2015,8,21,5,AS,AS8394,SFO,CLT,-2.75,0.17,0,0
2015,8,9,7,AS,AS8395,DFW,PHX,-0.26,-0.67,0,0
2015,6,15,1,F9,F98396,DTW,MSP,81.1,94.07,0,0
2015,6,8,1,AS,AS8397,MSP,DFW,-2.38,7.92,0,0
2015,8,24,1,UA,UA8398,ORD,JFK,-0.49,13.69,0,0
2015,4,15,3,B6,B68399,ORD,LAX,16.32,7.0,0,0
2015,4,3,5,B6,B68400,MIA,PHX,120.61,131.26,0,0
2015,2,18,3,NK,NK8401,SEA,CLT,73.21,86.87,0,0
2015,10,18,7,UA,UA8402,JFK,SEA,59.9,75.44,0,0
2015,4,21,2,NK,NK8403,SEA,ATL,10.53,1.98,0,0
2015,7,30,4,DL,DL8404,CLT,ORD,-14.45,-18.41,0,0
2015,1,15,4,UA,UA8405,DEN,LAS,5.03,7.42,0,0
2015,4,29,3,B6,B68406,JFK,IAH,21.41,31.55,0,0
2015,12,26,6,B6,B68407,LAS,ATL,21.8,41.67,0,0
2015,3,22,7,DL,DL8408,JFK,ORD,-3.5,0.78,0,0
2015,8,6,4,DL,DL8409,LAS,ORD,1.17,3.63,0,0
2015,8,21,5,AS,AS8410,ORD,MIA,10.02,3.54,0,0
2015,1,15,4,AA,AA8411,SFO,IAH,13.71,-0.33,0,0
2015,4,28,2,B6,B68412,DFW,DTW,23.15,25.29,0,0
2015,12,23,3,WN,WN8413,BOS,SEA,27.64,24.44,0,0
2015,3,24,2,F9,F98414,SFO,BOS,40.68,46.92,0,0
2015,2,27,5,AA,AA8415,LAS,SFO,26.31,27.28,0,0
2015,9,24,4,F9,F98416,DFW,BOS,4.88,-12.39,0,0
2015,3,15,7,F9,F98417,DEN,ORD,7.49,23.21,0,0
2015,5,11,1,AA,AA8418,BOS,DEN,30.74,22.64,0,0
2015,3,4,3,AA,AA8419,BOS,ATL,0.0,0.0,1,0
2015,4,26,7,WN,WN8420,LAX,IAH,8.48,18.29,0,0
2015,7,29,3,UA,UA8421,BOS,PHX,24.3,34.1,0,0
2015,2,22,7,NK,NK8422,LAX,SEA,-3.27,-1.4,0,0
2015,7,3,5,WN,WN8423,LAS,MIA,3.47,-1.76,0,0
2015,2,18,3,UA,UA8424,LAS,ORD,0.93,2.83,0,0
2015,8,16,7,F9,F98425,MSP,PHX,13.9,14.49,0,0
2015,9,17,4,B6,B68426,SEA,DFW,15.85,18.59,0,0
2015,1,9,5,DL,DL8427,MSP,DFW,-4.11,4.33,0,0
2015,2,2,1,AS,AS8428,DFW,BOS,-0.56,12.77,0,0
2015,6,5,5,NK,NK8429,PHX,SEA,41.36,38.74,0,0
2015,11,28,6,NK,NK8430,SFO,SEA,25.96,41.02,0,0
2015,12,31,4,F9,F98431,MSP,MIA,11.22,20.02,0,0
2015,1,6,2,UA,UA8432,JFK,DFW,26.76,18.84,0,0
2015,9,3,4,UA,UA8433,BOS,SEA,6.89,-0.21,0,0
2015,1,10,6,AS,AS8434,PHX,LAX,24.1,32.53,0,0
2015,12,2,3,AS,AS8435,DFW,DEN,-4.05,15.02,0,0
2015,11,21,6,NK,NK8436,SEA,SFO,2.13,16.83,0,0
2015,6,13,6,AS,AS8437,DTW,LAS,3.92,20.01,0,0
2015,3,10,2,DL,DL8438,SFO,DFW,42.21,45.62,0,0
2015,8,31,1,WN,WN8439,DEN,LAS,81.06,77.76,0,0
2015,2,15,7,WN,WN8440,LAS,CLT,2.03,9.08,0,0
2015,3,15,7,UA,UA8441,DFW,IAH,8.62,10.4,0,0
2015,9,11,5,UA,UA8442,SFO,LAS,17.27,21.42,0,0
2015,12,25,5,UA,UA8443,LAX,LAS,24.86,18.54,0,0
2015,8,19,3,AS,AS8444,LAX,DTW,3.61,-21.89,0,0
2015,9,4,5,NK,NK8445,SFO,LAS,5.01,0.42,0,0
2015,7,11,6,NK,NK8446,DEN,DTW,7.74,11.43,0,0
2015,5,18,1,WN,WN8447,JFK,MSP,0.91,22.79,0,0
2015,12,11,5,F9,F98448,DEN,BOS,63.72,68.92,0,0
2015,10,2,5,B6,B68449,ORD,MSP,24.01,42.09,0,0
2015,10,2,5,AA,AA8450,BOS,ATL,22.97,25.3,0,0
2015,4,24,5,NK,NK8451,PHX,LAS,82.38,77.14,0,0
2015,8,10,1,AS,AS8452,CLT,DTW,-4.99,-6.83,0,0
2015,6,7,7,F9,F98453,IAH,CLT,50.4,53.13,0,0
2015,4,10,5,F9,F98454,IAH,DFW,15.33,5.43,0,0
2015,8,3,1,WN,WN8455,BOS,PHX,5.72,16.83,0,0
2015,8,13,4,B6,B68456,PHX,DTW,0.0,0.0,1,0
2015,9,8,2,DL,DL8457,SEA,DTW,0.26,8.34,0,0
2015,3,20,5,B6,B68458,DTW,BOS,10.29,30.82,0,0
2015,6,7,7,F9,F98459,IAH,ATL,4.06,5.07,0,0
2015,12,25,5,B6,B68460,ATL,MSP,19.73,33.32,0,0
2015,9,26,6,DL,DL8461,LAS,DFW,143.9,147.25,0,0
2015,7,2,4,B6,B68462,ORD,MIA,4.78,-7.91,0,0
2015,5,28,4,UA,UA8463,PHX,DFW,46.2,52.91,0,0
2015,12,13,7,DL,DL8464,ORD,DFW,20.44,21.54,0,0
2015,11,10,2,B6,B68465,LAX,PHX,-10.79,-10.58,0,0
2015,1,4,7,NK,NK8466,ORD,DTW,50.45,53.38,0,0
2015,11,15,7,B6,B68467,DTW,LAS,6.57,-1.45,0,0
2015,11,1,7,AS,AS8468,CLT,LAS,-1.85,-12.04,0,0
2015,1,30,5,F9,F98469,IAH,LAX,14.69,17.03,0,0
2015,8,21,5,B6,B68470,MSP,MIA,4.34,2.61,0,0
2015,10,7,3,NK,NK8471,ATL,CLT,3.49,9.15,0,0
2015,2,15,7,NK,NK8472,CLT,MSP,-7.88,6.09,0,0
2015,3,20,5,NK,NK8473,IAH,MIA,43.62,43.9,0,0
2015,4,10,5,AA,AA8474,ORD,SFO,10.12,-2.34,0,0
2015,12,22,2,AS,AS8475,LAX,DFW,-0.83,-0.48,0,0
2015,12,9,3,UA,UA8476,MSP,ORD,4.83,-0.42,0,0
2015,1,8,4,NK,NK8477,SFO,DTW,29.02,33.62,0,0
2015,7,24,5,WN,WN8478,JFK,ATL,-12.03,-8.2,0,0
2015,11,30,1,UA,UA8479,JFK,PHX,7.96,4.55,0,0
2015,8,1,6,NK,NK8480,SEA,LAS,-1.21,0.49,0,0
2015,9,20,7,WN,WN8481,MSP,DEN,7.18,5.95,0,0
2015,9,7,1,F9,F98482,ATL,MSP,0.0,0.0,1,0
2015,7,23,4,B6,B68483,MIA,CLT,22.4,29.08,0,0
2015,5,15,5,DL,DL8484,DTW,SFO,18.89,14.12,0,0
2015,10,26,1,AA,AA8485,LAX,IAH,-7.7,10.3,0,0
2015,5,19,2,NK,NK8486,LAX,SFO,-8.79,-10.94,0,0
2015,8,25,2,AS,AS8487,LAX,CLT,8.86,20.77,0,0
2015,8,11,2,UA,UA8488,SFO,CLT,34.07,29.71,0,0
2015,1,8,4,AS,AS8489,ATL,DEN,121.12,142.59,0,0
2015,2,3,2,WN,WN8490,SFO,CLT,-6.83,5.07,0,0
2015,2,1,7,B6,B68491,LAS,MIA,4.96,4.68,0,0
2015,12,30,3,DL,DL8492,CLT,BOS,26.1,22.38,0,0
2015,11,1,7,AA,AA8493,MIA,DEN,10.08,10.5,0,0
2015,6,19,5,AS,AS8494,MIA,DEN,25.47,29.77,0,0
2015,9,6,7,DL,DL8495,LAX,SFO,3.35,0.35,0,0
2015,8,5,3,B6,B68496,MIA,ORD,28.77,15.4,0,0
2015,8,5,3,AS,AS8497,LAX,ORD,21.3,21.59,0,0
2015,7,13,1,AS,AS8498,DEN,ORD,0.0,0.0,1,0
2015,10,15,4,B6,B68499,PHX,ATL,22.21,29.58,0,0
2015,9,17,4,AS,AS8500,MIA,LAX,25.04,19.36,0,0
2015,9,1,2,AS,AS8501,MIA,PHX,10.72,6.57,0,0
2015,9,10,4,NK,NK8502,IAH,ATL,13.06,22.63,0,0
2015,10,14,3,F9,F98503,CLT,MSP,-0.07,6.5,0,0
2015,4,1,3,AA,AA8504,JFK,ORD,164.3,161.12,0,0
2015,12,7,1,AA,AA8505,IAH,MSP,6.75,1.69,0,0
2015,9,24,4,AS,AS8506,DFW,IAH,39.69,61.12,0,0
2015,9,24,4,F9,F98507,DFW,PHX,31.21,43.42,0,0
2015,7,13,1,WN,WN8508,LAX,IAH,-4.06,4.59,0,0
2015,4,24,5,UA,UA8509,CLT,DTW,8.85,17.6,0,0
2015,1,29,4,DL,DL8510,ATL,MSP,49.86,55.31,0,0
2015,12,20,7,B6,B68511,CLT,DEN,25.26,24.84,0,0
2015,10,14,3,DL,DL8512,SEA,CLT,42.89,43.32,0,1
2015,8,9,7,DL,DL8513,ATL,DFW,16.6,4.18,0,0
2015,12,23,3,NK,NK8514,CLT,DTW,20.81,23.72,0,0
2015,1,6,2,UA,UA8515,ATL,MIA,12.86,37.27,0,0
2015,9,6,7,F9,F98516,DEN,MSP,-5.5,-2.32,0,0
2015,3,24,2,WN,WN8517,MIA,MSP,2.87,0.83,0,0
2015,1,4,7,B6,B68518,PHX,CLT,-2.28,-0.27,0,0
2015,11,8,7,AS,AS8519,BOS,SEA,25.93,37.43,0,0
2015,6,23,2,AS,AS8520,JFK,DEN,-2.19,-6.0,0,0
2015,10,13,2,UA,UA8521,DEN,IAH,24.57,28.42,0,0
2015,12,21,1,UA,UA8522,DEN,MIA,9.37,3.09,0,0
2015,5,4,1,F9,F98523,MIA,DFW,-4.97,-3.54,0,0
2015,3,25,3,DL,DL8524,CLT,DTW,3.88,6.58,0,0
2015,8,7,5,UA,UA8525,CLT,PHX,2.04,7.94,0,0
2015,1,23,5,AA,AA8526,BOS,DEN,3.6,-0.17,0,0
2015,8,14,5,UA,UA8527,CLT,JFK,0.0,0.0,1,0
2015,2,21,6,AA,AA8528,DFW,IAH,133.25,139.37,0,0
2015,12,24,4,WN,WN8529,DFW,IAH,1.32,-5.21,0,0
2015,12,11,5,UA,UA8530,LAS,SFO,8.82,16.92,0,0
2015,10,13,2,AA,AA8531,DTW,ATL,2.77,6.84,0,0
2015,8,10,1,DL,DL8532,DTW,SEA,24.91,31.38,0,0
2015,2,23,1,UA,UA8533,MSP,BOS,9.61,12.19,0,0
2015,5,16,6,AS,AS8534,DEN,ORD,27.47,33.86,0,0
2015,8,28,5,DL,DL8535,SFO,JFK,-5.46,-7.96,0,0
2015,11,19,4,DL,DL8536,LAX,SEA,59.5,59.23,0,0
2015,11,11,3,WN,WN8537,SFO,MSP,8.84,22.39,0,0
2015,10,13,2,WN,WN8538,DTW,PHX,0.0,0.0,1,0
2015,11,17,2,UA,UA8539,ATL,PHX,-5.84,-7.19,0,0
2015,6,23,2,NK,NK8540,BOS,SFO,1.5,16.06,0,0
2015,9,18,5,AS,AS8541,SEA,DEN,14.75,23.98,0,0
2015,2,20,5,UA,UA8542,MSP,SFO,7.58,15.57,0,0
2015,8,13,4,UA,UA8543,JFK,IAH,-0.39,0.76,0,0
2015,11,21,6,NK,NK8544,LAS,BOS,0.04,-4.17,0,0
2015,10,29,4,NK,NK8545,JFK,DEN,11.84,2.31,0,0
2015,12,9,3,B6,B68546,LAX,DTW,7.27,10.85,0,0
2015,12,1,2,NK,NK8547,DFW,DTW,20.26,20.94,0,0
2015,7,9,4,DL,DL8548,MIA,ORD,7.98,12.06,0,0
2015,8,25,2,NK,NK8549,ORD,IAH,59.43,58.13,0,0
2015,8,18,2,F9,F98550,DTW,DEN,-2.12,-0.87,0,0
2015,7,10,5,UA,UA8551,LAX,PHX,18.62,25.35,0,0
2015,4,17,5,AA,AA8552,LAX,MSP,-0.53,1.52,0,0
2015,7,8,3,NK,NK8553,LAX,JFK,12.09,10.92,0,0
2015,2,22,7,WN,WN8554,LAS,ATL,14.65,20.72,0,0
2015,6,5,5,UA,UA8555,JFK,SEA,0.0,0.0,1,0
2015,11,24,2,AS,AS8556,ORD,LAX,40.84,35.87,0,0
2015,3,19,4,WN,WN8557,SEA,DFW,87.49,77.99,0,0
2015,5,29,5,AS,AS8558,BOS,ATL,0.0,0.0,1,0
2015,12,10,4,UA,UA8559,DEN,PHX,10.16,17.37,0,0
2015,10,23,5,WN,WN8560,PHX,ATL,0.12,13.72,0,0
2015,4,14,2,F9,F98561,ATL,JFK,23.5,30.91,0,0
2015,10,1,4,B6,B68562,SFO,BOS,26.04,25.05,0,0
2015,6,2,2,UA,UA8563,DFW,LAS,9.61,0.96,0,0
2015,9,24,4,WN,WN8564,LAX,PHX,9.87,25.37,0,0
2015,4,16,4,AS,AS8565,MIA,PHX,5.49,1.77,0,0
2015,1,13,2,B6,B68566,ORD,DEN,12.09,12.43,0,0
2015,12,6,7,WN,WN8567,ORD,DEN,24.89,27.53,0,0
2015,3,18,3,NK,NK8568,LAX,SEA,2.79,5.54,0,0
2015,6,20,6,AS,AS8569,ORD,SFO,-0.03,-1.5,0,0
2015,7,14,2,NK,NK8570,IAH,LAX,-2.69,-7.61,0,0
2015,3,16,1,F9,F98571,DEN,LAX,6.38,17.17,0,0
2015,8,24,1,WN,WN8572,MSP,MIA,10.77,3.08,0,0
2015,7,14,2,UA,UA8573,DFW,PHX,-2.57,-3.8,0,0
2015,4,8,3,F9,F98574,JFK,PHX,5.22,-0.23,0,0
2015,11,16,1,WN,WN8575,MSP,BOS,6.73,0.72,0,0
2015,11,6,5,DL,DL8576,BOS,LAX,-2.62,-2.49,0,0
2015,6,22,1,B6,B68577,ORD,JFK,2.94,10.86,0,0
2015,9,26,6,AA,AA8578,CLT,LAX,7.97,14.64,0,0
2015,11,26,4,AS,AS8579,MSP,SEA,0.0,0.0,1,0
2015,6,24,3,WN,WN8580,LAS,CLT,9.77,16.65,0,0
2015,6,20,6,F9,F98581,DEN,JFK,13.53,24.25,0,0
2015,8,27,4,DL,DL8582,ATL,DFW,16.88,32.93,0,0
2015,4,24,5,NK,NK8583,DFW,MSP,13.96,22.93,0,0
2015,5,17,7,UA,UA8584,DTW,DFW,3.89,6.7,0,0
2015,12,7,1,UA,UA8585,LAS,MSP,-0.79,-12.94,0,0
2015,9,19,6,DL,DL8586,BOS,IAH,2.12,-3.31,0,0
2015,4,3,5,NK,NK8587,SEA,IAH,19.96,23.82,0,0
2015,12,24,4,F9,F98588,SFO,JFK,9.33,18.71,0,0
2015,8,20,4,AS,AS8589,LAS,LAX,17.31,36.39,0,0
2015,6,5,5,AS,AS8590,MIA,MSP,-4.45,2.5,0,0
2015,12,20,7,NK,NK8591,DFW,LAS,1.66,2.75,0,0
2015,10,23,5,WN,WN8592,ORD,DEN,0.0,0.0,1,0
2015,2,22,7,UA,UA8593,LAX,ATL,117.76,131.3,0,0
2015,10,26,1,AA,AA8594,PHX,ORD,10.02,8.85,0,0
2015,3,10,2,NK,NK8595,IAH,LAX,58.92,70.45,0,0
2015,8,28,5,UA,UA8596,DFW,SFO,-0.78,-2.67,0,0
2015,11,30,1,AS,AS8597,BOS,IAH,2.32,21.46,0,0
2015,5,16,6,B6,B68598,PHX,JFK,17.55,22.02,0,0
2015,3,26,4,WN,WN8599,LAS,MSP,3.4,-4.5,0,0
2015,1,11,7,F9,F98600,IAH,CLT,26.68,27.63,0,0
2015,5,29,5,DL,DL8601,ATL,MIA,10.18,13.04,0,0
2015,9,21,1,NK,NK8602,LAX,JFK,7.22,14.68,0,0
2015,10,23,5,AS,AS8603,LAX,BOS,1.08,3.56,0,0
2015,3,17,2,DL,DL8604,SEA,CLT,4.26,8.02,0,0
2015,2,25,3,NK,NK8605,DEN,SFO,45.1,55.27,0,0
2015,10,26,1,F9,F98606,PHX,BOS,74.3,87.31,0,0
2015,11,28,6,NK,NK8607,ATL,BOS,1.75,-6.18,0,0
2015,6,16,2,UA,UA8608,DEN,LAS,9.19,16.62,0,0
2015,6,17,3,DL,DL8609,MIA,LAS,1.36,-5.05,0,0
2015,1,14,3,B6,B68610,JFK,CLT,7.42,6.36,0,0
2015,4,18,6,DL,DL8611,MIA,IAH,64.2,47.66,0,0
2015,12,29,2,DL,DL8612,JFK,ATL,61.01,68.86,0,0
2015,7,12,7,F9,F98613,ATL,JFK,-0.49,7.2,0,0
2015,5,8,5,B6,B68614,BOS,LAS,6.25,12.18,0,0
2015,8,31,1,AS,AS8615,SFO,MSP,10.23,-2.2,0,0
2015,11,20,5,AA,AA8616,SEA,BOS,-2.95,-20.24,0,0
2015,5,31,7,NK,NK8617,ORD,SFO,1.31,17.31,0,0
2015,5,5,2,NK,NK8618,DEN,SFO,20.52,26.91,0,0
2015,1,6,2,B6,B68619,DTW,MSP,13.07,27.85,0,0
2015,2,12,4,DL,DL8620,BOS,CLT,-1.3,8.3,0,0
2015,12,9,3,AA,AA8621,IAH,DFW,12.95,14.02,0,0
2015,9,4,5,NK,NK8622,MIA,ATL,7.81,18.06,0,0
2015,11,9,1,AS,AS8623,DFW,ORD,-1.72,-19.43,0,0
2015,5,3,7,DL,DL8624,PHX,MSP,24.52,29.64,0,0
2015,2,14,6,DL,DL8625,DEN,SEA,131.28,127.5,0,0
2015,4,26,7,UA,UA8626,ATL,MIA,32.39,34.34,0,0
2015,8,12,3,NK,NK8627,MIA,BOS,5.93,9.15,0,0
2015,5,11,1,DL,DL8628,IAH,SFO,3.96,-0.21,0,0
2015,11,11,3,UA,UA8629,DFW,SFO,-0.07,13.56,0,0
2015,5,29,5,WN,WN8630,PHX,BOS,5.44,14.84,0,0
2015,11,15,7,AS,AS8631,ATL,MSP,-5.26,-13.17,0,0
2015,1,9,5,DL,DL8632,CLT,LAS,10.24,10.13,0,0
2015,8,6,4,WN,WN8633,CLT,PHX,1.95,-3.13,0,0
2015,3,16,1,UA,UA8634,PHX,MIA,7.04,6.53,0,0
2015,6,15,1,F9,F98635,MIA,ORD,5.15,18.05,0,0
2015,10,2,5,F9,F98636,LAS,SFO,34.96,39.21,0,0
2015,9,1,2,B6,B68637,IAH,SEA,23.51,15.54,0,0
2015,6,18,4,AA,AA8638,LAS,DTW,10.45,29.75,0,0
2015,2,26,4,F9,F98639,JFK,CLT,38.85,42.3,0,0
2015,3,7,6,UA,UA8640,CLT,ATL,7.13,3.39,0,0
2015,4,9,4,UA,UA8641,MSP,LAX,-0.27,7.42,0,0
2015,1,25,7,F9,F98642,SEA,IAH,51.31,52.69,0,0
2015,1,9,5,WN,WN8643,CLT,PHX,51.29,42.39,0,0
2015,4,24,5,AA,AA8644,DTW,SFO,51.75,47.94,0,0
2015,4,20,1,WN,WN8645,SFO,JFK,27.07,32.34,0,0
2015,2,1,7,F9,F98646,ORD,BOS,9.17,20.32,0,0
2015,3,12,4,WN,WN8647,DEN,IAH,19.21,24.82,0,0
2015,3,25,3,WN,WN8648,PHX,MSP,-10.15,-9.26,0,0
2015,11,23,1,AA,AA8649,DTW,LAX,1.17,-4.22,0,0
2015,2,20,5,AA,AA8650,ATL,MIA,11.31,25.95,0,0
2015,12,10,4,F9,F98651,JFK,LAX,0.12,12.72,0,0
2015,8,18,2,DL,DL8652,SFO,DEN,26.64,37.58,0,0
2015,8,8,6,AA,AA8653,DFW,CLT,10.32,19.39,0,0
2015,3,29,7,UA,UA8654,BOS,SEA,-3.83,-13.23,0,0
2015,6,15,1,NK,NK8655,SEA,ATL,21.55,30.74,0,0
2015,2,9,1,DL,DL8656,LAX,IAH,7.99,6.44,0,0
2015,3,21,6,AS,AS8657,MIA,JFK,6.94,3.87,0,0
2015,5,13,3,B6,B68658,ORD,JFK,-9.68,4.49,0,0
2015,11,7,6,DL,DL8659,MIA,PHX,-2.95,2.92,0,0
2015,4,18,6,B6,B68660,DTW,ORD,1.08,1.83,0,0
2015,1,27,2,NK,NK8661,MIA,PHX,103.99,119.42,0,0
2015,12,18,5,AS,AS8662,LAX,DFW,22.33,34.88,0,0
2015,5,23,6,NK,NK8663,LAX,DFW,31.31,52.74,0,0
2015,12,18,5,WN,WN8664,ORD,DEN,5.78,12.28,0,0
2015,2,23,1,WN,WN8665,LAX,JFK,49.55,37.74,0,0
2015,4,15,3,WN,WN8666,DFW,BOS,2.4,-0.6,0,0
2015,9,9,3,DL,DL8667,DFW,LAS,137.15,164.69,0,0
2015,9,23,3,AA,AA8668,LAS,PHX,14.31,18.54,0,0
2015,9,29,2,WN,WN8669,BOS,LAS,-2.64,-4.21,0,0
2015,6,26,5,AS,AS8670,BOS,MSP,19.34,20.99,0,0
2015,11,23,1,UA,UA8671,JFK,BOS,11.6,24.14,0,0
2015,9,16,3,AS,AS8672,DFW,LAX,-7.55,-16.74,0,0
2015,3,13,5,AS,AS8673,ATL,SFO,35.68,32.65,0,0
2015,9,27,7,WN,WN8674,MIA,DTW,-1.72,-6.67,0,0
2015,4,16,4,B6,B68675,LAX,CLT,26.37,44.41,0,0
2015,11,20,5,F9,F98676,PHX,MIA,42.05,41.94,0,0
2015,4,19,7,UA,UA8677,SFO,PHX,13.01,15.81,0,0
2015,1,16,5,DL,DL8678,CLT,PHX,-12.11,-11.73,0,0
2015,5,4,1,B6,B68679,DTW,LAX,6.03,10.13,0,0
2015,4,3,5,F9,F98680,DTW,MIA,3.42,18.48,0,0
2015,12,3,4,WN,WN8681,ORD,LAS,7.48,21.49,0,0
2015,3,18,3,B6,B68682,DFW,SFO,3.93,7.3,0,0
2015,8,5,3,AS,AS8683,LAX,LAS,28.43,40.64,0,0
2015,12,19,6,NK,NK8684,JFK,BOS,-2.77,11.12,0,0
2015,11,1,7,DL,DL8685,DTW,LAX,-1.29,7.06,0,0
2015,10,23,5,DL,DL8686,ATL,DTW,20.26,33.42,0,0
2015,10,20,2,NK,NK8687,BOS,SFO,17.09,25.03,0,0
2015,1,4,7,B6,B68688,LAS,ATL,80.8,81.78,0,0
2015,3,23,1,AA,AA8689,SFO,LAS,17.17,36.83,0,0
2015,12,27,7,B6,B68690,IAH,JFK,162.86,153.32,0,0
2015,6,14,7,WN,WN8691,PHX,LAS,32.04,40.86,0,0
2015,12,24,4,F9,F98692,IAH,DEN,-0.88,-0.79,0,0
2015,5,15,5,F9,F98693,DEN,ORD,14.08,25.35,0,0
2015,6,9,2,F9,F98694,CLT,BOS,-4.59,-15.1,0,0
2015,11,10,2,B6,B68695,IAH,LAX,24.02,18.05,0,0
2015,10,26,1,WN,WN8696,SEA,CLT,0.0,0.0,1,0
2015,8,1,6,UA,UA8697,DFW,ORD,22.33,18.15,0,0
2015,12,9,3,WN,WN8698,SEA,ORD,82.52,86.16,0,0
2015,10,2,5,NK,NK8699,IAH,PHX,2.34,10.01,0,0
2015,9,29,2,B6,B68700,LAS,SFO,4.94,13.43,0,0
2015,2,28,6,B6,B68701,LAS,SEA,22.48,14.83,0,0
2015,6,9,2,AA,AA8702,DFW,SFO,-5.88,-5.43,0,0
2015,9,6,7,B6,B68703,IAH,MSP,20.98,21.76,0,0
2015,11,8,7,B6,B68704,DTW,BOS,48.43,64.01,0,0
2015,3,14,6,NK,NK8705,BOS,SEA,14.79,16.3,0,0
2015,11,4,3,DL,DL8706,DFW,JFK,4.31,7.95,0,0
2015,8,23,7,AS,AS8707,BOS,MSP,-1.11,-5.59,0,0
2015,12,25,5,AA,AA8708,BOS,JFK,0.09,1.8,0,0
2015,12,19,6,B6,B68709,DFW,IAH,8.59,18.25,0,0
2015,1,28,3,F9,F98710,SFO,DFW,-6.89,1.81,0,0
2015,9,17,4,UA,UA8711,IAH,MSP,-4.72,-18.44,0,0
2015,10,8,4,UA,UA8712,DTW,PHX,10.68,14.93,0,0
2015,5,24,7,AS,AS8713,ORD,CLT,44.16,43.53,0,0
2015,8,20,4,WN,WN8714,CLT,MIA,15.81,22.64,0,0
2015,3,20,5,AA,AA8715,ATL,MSP,12.54,2.55,0,0
2015,7,1,3,AS,AS8716,MIA,MSP,12.06,18.2,0,0
2015,6,1,1,NK,NK8717,LAS,MSP,17.05,25.74,0,0
2015,6,14,7,WN,WN8718,JFK,DFW,47.58,57.73,0,0
2015,8,24,1,UA,UA8719,BOS,LAS,20.69,29.32,0,0
